"ZipCode","MedianIncome"
"06117","114907"
"06118","55434"
"06119","72205"
"06120","20434"
"06160","-"
"06226","31958"
"06231","108387"
"06232","97426"
"06234","59369"
"06235","81094"
"06237","93953"
"06238","92663"
"06239","46653"
"06241","75902"
"06242","72228"
"06243","-"
"06247","73265"
"06248","101118"
"06249","90149"
"06250","79870"
"06254","93636"
"06255","69135"
"06256","54127"
"06259","90903"
"06260","46443"
"06262","33382"
"06263","39091"
"06264","67500"
"06266","58409"
"06268","54105"
"06269","-"
"06277","73350"
"06278","77000"
"06279","73384"
"06280","78245"
"06281","72276"
"06282","56250"
"06320","41345"
"06330","69500"
"06331","81496"
"06332","80200"
"06333","105147"
"06334","76875"
"06335","91884"
"06336","66875"
"06339","80678"
"06340","54947"
"06350","71339"
"06351","66188"
"06353","-"
"06354","54940"
"06355","84576"
"06357","74829"
"06359","77865"
"06360","50586"
"06365","67069"
"06370","77333"
"06371","84877"
"06373","38000"
"06374","70024"
"06375","79625"
"06376","180511"
"06377","77218"
"06378","92475"
"06379","65746"
"06380","41612"
"06382","58842"
"06384","72452"
"06385","74333"
"06387","29063"
"06389","-"
"06390","151333"
"06401","43144"
"06403","87847"
"06405","71158"
"06409","36833"
"06410","107838"
"06412","74063"
"06413","70444"
"06414","132574"
"06415","99720"
"06416","80028"
"06417","65577"
"06418","52136"
"06419","112344"
"06420","103333"
"06422","117328"
"06423","73883"
"06424","95533"
"06426","100515"
"06437","99441"
"06438","99046"
"06441","99063"
"06442","89013"
"06443","108231"
"06444","103000"
"06447","112714"
"06450","55699"
"06451","50565"
"06455","102844"
"06456","117216"
"06457","61373"
"06460","79746"
"06461","83506"
"06467","63056"
"06468","108688"
"06469","91444"
"06470","111798"
"06471","85870"
"06472","94831"
"06473","84131"
"06475","74896"
"06477","105190"
"06478","98504"
"06479","81514"
"06480","82770"
"06481","82174"
"06482","105873"
"06483","77465"
"06484","88369"
"06488","76896"
"06489","80980"
"06492","75468"
"06498","78000"
"06510","45500"
"06511","36600"
"06512","62208"
"06513","35397"
"06514","64574"
"06515","51623"
"06516","49993"
"06517","69446"
"06518","72681"
"06519","24533"
"06524","97500"
"06525","134045"
"06604","33270"
"06605","42443"
"06606","51823"
"06607","32924"
"06608","30461"
"06610","39222"
"06611","108554"
"06612","132000"
"06614","77687"
"06615","52677"
"06702","11413"
"06704","37402"
"06705","45309"
"06706","39682"
"06708","51175"
"06710","31663"
"06712","100592"
"06716","83317"
"06750","84583"
"06751","87857"
"06752","93750"
"06754","88194"
"06755","84722"
"06756","80741"
"06757","56696"
"06758","105625"
"06759","73571"
"06762","95436"
"06763","73438"
"06770","58603"
"06776","78593"
"06777","76797"
"06778","100571"
"06779","63860"
"06782","68793"
"06783","90078"
"06784","115173"
"06785","85208"
"06786","71958"
"06787","73679"
"06790","55382"
"06791","91599"
"06793","78148"
"06794","88698"
"06795","97366"
"06796","80000"
"06798","84868"
"06801","85668"
"06804","106496"
"06807","152750"
"06810","54332"
"06811","85811"
"06812","101750"
"06820","199444"
"06824","128951"
"06825","105045"
"06830","107395"
"06831","147500"
"06840","179810"
"06850","78875"
"06851","86118"
"06853","130500"
"06854","59556"
"06855","76164"
"06856","-"
"06870","190208"
"06877","147614"
"06878","164816"
"06880","150469"
"06883","208078"
"06890","170500"
"06896","122891"
"06897","175597"
"06901","55428"
"06902","64696"
"06903","180072"
"06905","103268"
"06906","68212"
"06907","89863"
"07001","72917"
"07002","55224"
"07003","71494"
"07004","96172"
"07005","98571"
"07006","100884"
"07008","64294"
"07009","103384"
"07010","56171"
"07011","58433"
"07012","80995"
"07013","79469"
"07014","89519"
"07016","116276"
"07017","36299"
"07018","38142"
"07020","99609"
"07021","173800"
"07022","51990"
"07023","123003"
"07024","67335"
"07026","46446"
"07027","76513"
"07028","168352"
"07029","53711"
"07030","106875"
"07031","71750"
"07032","63093"
"07033","100680"
"07034","83311"
"07035","81871"
"07036","62491"
"07039","137665"
"07040","116014"
"07041","100950"
"07042","80852"
"07043","163458"
"07044","100366"
"07045","118286"
"07046","164773"
"07047","54365"
"07050","32526"
"07052","90251"
"07054","76359"
"07055","32983"
"07057","53502"
"07058","111076"
"07059","144233"
"07060","55055"
"07062","66250"
"07063","65564"
"07064","71995"
"07065","59076"
"07066","91295"
"07067","87432"
"07068","108421"
"07069","106563"
"07070","82385"
"07071","71848"
"07072","71847"
"07073","70934"
"07074","63438"
"07075","97006"
"07076","112220"
"07077","80125"
"07078","235172"
"07079","121213"
"07080","90880"
"07081","100461"
"07082","121213"
"07083","75918"
"07086","72874"
"07087","41106"
"07088","42790"
"07090","137867"
"07092","146389"
"07093","46987"
"07094","84626"
"07095","84110"
"07102","25350"
"07103","28176"
"07104","34727"
"07105","42552"
"07106","37451"
"07107","32662"
"07108","26835"
"07109","65710"
"07110","85035"
"07111","38165"
"07112","36572"
"07114","20954"
"07201","42058"
"07202","43563"
"07203","43122"
"07204","61122"
"07205","59720"
"07206","43738"
"07208","46179"
"07302","100336"
"07304","45864"
"07305","49101"
"07306","48520"
"07307","53551"
"07310","152355"
"07311","198790"
"07401","124821"
"07403","73060"
"07405","106403"
"07407","67500"
"07410","100755"
"07416","68399"
"07417","153657"
"07418","94453"
"07419","83558"
"07420","75104"
"07421","92685"
"07422","84282"
"07423","153125"
"07424","78625"
"07430","102168"
"07432","85966"
"07435","96103"
"07436","117596"
"07438","103364"
"07439","80313"
"07440","97284"
"07442","87284"
"07444","83632"
"07446","122165"
"07450","141401"
"07452","154615"
"07456","106880"
"07457","86382"
"07458","168868"
"07460","93214"
"07461","83953"
"07462","72829"
"07463","106750"
"07465","94052"
"07470","104825"
"07480","96857"
"07481","141964"
"07495","-"
"07501","26047"
"07502","54852"
"07503","38801"
"07504","55865"
"07505","27898"
"07506","81885"
"07508","69641"
"07512","85014"
"07513","45000"
"07514","35159"
"07522","27031"
"07524","31995"
"07601","53338"
"07603","75957"
"07604","87705"
"07605","77500"
"07606","66786"
"07607","81500"
"07608","53125"
"07620","132250"
"07621","80365"
"07624","119725"
"07626","100342"
"07627","146200"
"07628","91811"
"07630","108693"
"07631","73193"
"07632","138201"
"07640","135114"
"07641","147788"
"07642","113077"
"07643","63810"
"07644","48914"
"07645","103361"
"07646","75071"
"07647","82688"
"07648","97962"
"07649","144222"
"07650","59508"
"07652","96454"
"07656","106327"
"07657","69466"
"07660","64741"
"07661","104250"
"07662","73389"
"07663","78132"
"07666","95435"
"07670","140923"
"07675","104388"
"07676","115028"
"07677","137724"
"07701","74538"
"07702","124306"
"07703","78523"
"07704","140000"
"07711","126042"
"07712","53986"
"07716","87157"
"07717","70336"
"07718","100560"
"07719","81145"
"07720","60216"
"07721","77273"
"07722","135536"
"07723","72500"
"07724","76030"
"07726","106581"
"07727","80139"
"07728","85932"
"07730","88723"
"07731","99177"
"07732","66731"
"07733","134180"
"07734","51327"
"07735","67721"
"07737","69766"
"07738","131569"
"07739","136344"
"07740","49358"
"07746","140649"
"07747","93068"
"07748","112219"
"07750","84795"
"07751","135806"
"07753","59660"
"07755","86602"
"07756","58220"
"07757","96316"
"07758","90878"
"07760","130509"
"07762","78369"
"07764","82067"
"07801","64457"
"07803","90682"
"07820","-"
"07821","108933"
"07822","83750"
"07823","55944"
"07825","88159"
"07826","81172"
"07827","63651"
"07828","79301"
"07830","125906"
"07832","81967"
"07833","101406"
"07834","105294"
"07836","100403"
"07838","90938"
"07840","74806"
"07842","163256"
"07843","84351"
"07846","74609"
"07847","95846"
"07848","94688"
"07849","93488"
"07850","90324"
"07851","56250"
"07852","93884"
"07853","146181"
"07856","82056"
"07857","52177"
"07860","77858"
"07863","72991"
"07865","96968"
"07866","96293"
"07869","115424"
"07870","-"
"07871","125600"
"07874","89050"
"07876","117553"
"07878","104730"
"07880","-"
"07881","16750"
"07882","74607"
"07885","77330"
"07901","121475"
"07920","125583"
"07921","95839"
"07922","134849"
"07924","104235"
"07926","-"
"07927","97857"
"07928","138273"
"07930","141979"
"07931","193450"
"07932","103967"
"07933","106429"
"07934","191563"
"07935","96625"
"07936","107682"
"07939","-"
"07940","109211"
"07945","149375"
"07946","118250"
"07950","105696"
"07960","101126"
"07961","-"
"07970","250,000+"
"07974","142107"
"07976","231667"
"07977","103654"
"07979","173596"
"07980","100256"
"07981","107261"
"08001","80625"
"08002","70648"
"08003","108519"
"08004","70564"
"08005","67190"
"08006","71875"
"08007","58791"
"08008","77158"
"08009","75669"
"08010","60947"
"08011","131705"
"08012","70551"
"08014","102774"
"08015","64333"
"08016","74281"
"08019","87813"
"08020","90000"
"08021","48471"
"08022","92875"
"08023","54205"
"08026","83346"
"08027","69472"
"08028","65074"
"08029","65093"
"08030","52387"
"08031","50450"
"08033","101964"
"08034","89383"
"08035","85250"
"08036","91985"
"08037","63446"
"08038","56250"
"08039","66667"
"08041","107639"
"08042","76071"
"08043","75858"
"08045","56076"
"08046","68474"
"08048","87639"
"08049","57694"
"08050","74539"
"08051","68828"
"08052","58823"
"08053","93732"
"08054","85301"
"08055","109023"
"08056","128162"
"08057","117893"
"08059","66152"
"08060","77358"
"08061","112542"
"08062","119635"
"08063","60958"
"08064","-"
"08065","63598"
"08066","45427"
"08067","71000"
"08068","58865"
"08069","45038"
"08070","57910"
"08071","69510"
"08072","78500"
"08073","116723"
"08074","-"
"08075","76905"
"08077","93221"
"08078","58370"
"08079","47852"
"08080","90612"
"08081","77308"
"08083","58197"
"08084","66325"
"08085","105044"
"08086","70659"
"08087","61089"
"08088","73377"
"08089","65781"
"08090","84268"
"08091","67241"
"08092","70208"
"08093","56157"
"08094","70698"
"08095","45761"
"08096","66967"
"08097","76959"
"08098","81250"
"08102","18697"
"08103","23134"
"08104","23662"
"08105","31735"
"08106","69879"
"08107","55026"
"08108","76071"
"08109","66298"
"08110","50100"
"08201","59474"
"08202","76875"
"08203","56310"
"08204","56639"
"08205","61561"
"08210","70169"
"08212","58125"
"08215","57378"
"08217","-"
"08221","88542"
"08223","71164"
"08224","60859"
"08225","67069"
"08226","59522"
"08230","77292"
"08232","40461"
"08234","72324"
"08240","-"
"08241","86016"
"08242","48523"
"08243","61875"
"08244","48621"
"08246","145192"
"08247","73162"
"08248","216484"
"08251","46490"
"08260","43632"
"08270","67439"
"08302","49343"
"08310","40147"
"08311","60347"
"08312","63417"
"08314","68327"
"08316","43950"
"08317","76250"
"08318","70032"
"08319","82692"
"08320","-"
"08321","30833"
"08322","79386"
"08323","63438"
"08324","71146"
"08326","66477"
"08327","61094"
"08328","50028"
"08329","66360"
"08330","60691"
"08332","51211"
"08340","94083"
"08341","34670"
"08343","89423"
"08344","68555"
"08345","46184"
"08346","37500"
"08348","34545"
"08349","49214"
"08350","58782"
"08352","75089"
"08353","78036"
"08360","46862"
"08361","70771"
"08401","26936"
"08402","65568"
"08403","85500"
"08406","50129"
"08501","110000"
"08502","157583"
"08505","86087"
"08510","122500"
"08511","90313"
"08512","84366"
"08514","85478"
"08515","121979"
"08518","66500"
"08520","88167"
"08525","132407"
"08527","87426"
"08528","59219"
"08530","92581"
"08533","85893"
"08534","134660"
"08535","152481"
"08536","87364"
"08540","128822"
"08542","84598"
"08550","180120"
"08551","109761"
"08553","95625"
"08554","76250"
"08555","76250"
"08558","166250"
"08559","111758"
"08560","135192"
"08561","-"
"08562","66056"
"08608","13395"
"08609","27114"
"08610","59740"
"08611","38186"
"08618","41508"
"08619","67929"
"08620","87178"
"08628","84935"
"08629","54679"
"08638","56089"
"08640","61507"
"08641","51119"
"08648","87001"
"08690","98768"
"08691","112656"
"08701","41026"
"08720","120031"
"08721","77282"
"08722","76279"
"08723","67929"
"08724","70089"
"08730","120711"
"08731","65750"
"08732","77935"
"08733","60690"
"08734","83893"
"08735","67292"
"08736","97173"
"08738","107574"
"08740","62770"
"08741","79333"
"08742","81862"
"08750","109792"
"08751","36167"
"08752","69773"
"08753","75480"
"08755","66859"
"08757","37762"
"08758","70593"
"08759","36911"
"08801","113346"
"08802","113409"
"08804","87625"
"08805","66436"
"08807","113294"
"08808","-"
"08809","99457"
"08810","112319"
"08812","93190"
"08816","97370"
"08817","84510"
"08820","114568"
"08821","107273"
"08822","103065"
"08823","96570"
"08824","117824"
"08825","96745"
"08826","97708"
"08827","107105"
"08828","77574"
"08829","95750"
"08830","80433"
"08831","69897"
"08832","43750"
"08833","130664"
"08835","62787"
"08836","136509"
"08837","76548"
"08840","107775"
"08844","114991"
"08846","81424"
"08848","95407"
"08850","99568"
"08852","100208"
"08853","120566"
"08854","89572"
"08857","85175"
"08858","190417"
"08859","82172"
"08861","46474"
"08863","78822"
"08865","54789"
"08867","118378"
"08869","73565"
"08872","79921"
"08873","88491"
"08876","88797"
"08879","73685"
"08880","73094"
"08882","65509"
"08884","76110"
"08886","109235"
"08887","74911"
"08889","124289"
"08890","-"
"08901","38399"
"08902","80549"
"08904","66414"
"10001","81445"
"10002","32966"
"10003","97524"
"10004","123409"
"10005","121840"
"10006","121316"
"10007","250,000+"
"10009","61154"
"10010","100763"
"10011","104974"
"10012","95577"
"10013","97228"
"10014","109557"
"10016","103960"
"10017","102165"
"10018","100298"
"10019","90174"
"10020","-"
"10021","109398"
"10022","115604"
"10023","111265"
"10024","109784"
"10025","71865"
"10026","47318"
"10027","40013"
"10028","115485"
"10029","31446"
"10030","32561"
"10031","38338"
"10032","35979"
"10033","44595"
"10034","42522"
"10035","26764"
"10036","70625"
"10037","37000"
"10038","73988"
"10039","33132"
"10040","46944"
"10044","95259"
"10065","110163"
"10069","172926"
"10075","104583"
"10103","-"
"10110","-"
"10111","-"
"10112","-"
"10115","-"
"10119","-"
"10128","100649"
"10152","-"
"10153","-"
"10154","-"
"10162","193238"
"10165","-"
"10167","-"
"10168","-"
"10169","-"
"10170","-"
"10171","-"
"10172","-"
"10173","-"
"10174","-"
"10177","-"
"10199","-"
"10271","-"
"10278","-"
"10279","-"
"10280","143636"
"10282","245556"
"10301","60278"
"10302","54150"
"10303","52826"
"10304","53762"
"10305","70763"
"10306","79152"
"10307","86688"
"10308","85814"
"10309","87536"
"10310","64724"
"10311","-"
"10312","87946"
"10314","78962"
"10451","27197"
"10452","24965"
"10453","24741"
"10454","19536"
"10455","22996"
"10456","22962"
"10457","24883"
